"C09CEED3-EED9-46D7-9C89-A6EFB0897968","76950","2002-07-31","NG14 6NG","S","N","F","","23","SEELY AVENUE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C09CEED3-EED9-46D7-9C89-A6EFB0897968/current"
"C920143B-E688-49E0-BA9E-EE71C8CBCE58","42000","2000-10-09","NG14 6NG","S","N","F","","23","SEELY AVENUE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/C920143B-E688-49E0-BA9E-EE71C8CBCE58/current"
"47E5CC7E-D587-41A4-90EA-A56AFB8CB67C","116500","2015-05-07","NG14 6NJ","S","N","F","","20","FOREST ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/47E5CC7E-D587-41A4-90EA-A56AFB8CB67C/current"
"70EA219C-2C24-472D-A3D1-F2B929A68317","49750","2000-06-20","NG14 6NJ","S","N","F","","33","FOREST ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/70EA219C-2C24-472D-A3D1-F2B929A68317/current"
"256DB717-28B6-4A6E-B48A-34FBDDB4441A","235000","2015-07-29","NG14 6PJ","D","N","F","","7","STRIPES VIEW","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/256DB717-28B6-4A6E-B48A-34FBDDB4441A/current"
"FB599CFC-5E40-4D54-8886-87826FDABDFA","188225","2010-07-19","NG14 6PJ","D","N","F","","7","STRIPES VIEW","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/FB599CFC-5E40-4D54-8886-87826FDABDFA/current"
"9A3FE2CB-C2DF-4DC7-B10B-9C26B8CDDFA5","189000","2006-11-10","NG14 6PJ","D","N","F","","7","STRIPES VIEW","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/9A3FE2CB-C2DF-4DC7-B10B-9C26B8CDDFA5/current"
"ED98455E-E557-49CD-B3B6-0D460941F6CC","230000","2015-02-12","NG14 6QB","D","N","F","","21","GORSE CLOSE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/ED98455E-E557-49CD-B3B6-0D460941F6CC/current"
"7F852C76-9825-4739-87E6-303E9101AC4F","242750","2015-07-20","NG14 6QF","D","Y","F","","44","LONGUE DRIVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/7F852C76-9825-4739-87E6-303E9101AC4F/current"
"5A3516C3-F373-4C7D-9375-21ED941FCAAB","247000","2015-03-26","NG14 6QF","D","Y","F","","50","LONGUE DRIVE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/5A3516C3-F373-4C7D-9375-21ED941FCAAB/current"
"25EA59FA-0C24-4D50-E050-A8C0630562D0","249950","2015-09-04","NG14 6QG","D","Y","F","","4","MAPLE CLOSE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/25EA59FA-0C24-4D50-E050-A8C0630562D0/current"
"D9820276-A033-48DF-B8A2-333D181191FE","274995","2015-06-04","NG14 6RQ","D","Y","F","","28","WHITEDALE ROAD","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/D9820276-A033-48DF-B8A2-333D181191FE/current"
"F96228AD-6837-42DC-A63F-950BF143E3CC","134995","2015-06-12","NG14 6RU","F","Y","L","","1","TOOTHILL CLOSE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F96228AD-6837-42DC-A63F-950BF143E3CC/current"
"F9406DF2-C9C1-4493-96C0-03F607AD2F83","265000","2015-06-05","NG14 6RU","D","Y","F","","6","TOOTHILL CLOSE","CALVERTON","NOTTINGHAM","GEDLING","NOTTINGHAMSHIRE","A","http://landregistry.data.gov.uk/data/ppi/transaction/F9406DF2-C9C1-4493-96C0-03F607AD2F83/current"
